PROFESION;SEDE DE ADJUDICACIÓN;N° PLAZAS;"DIRESA
GERESA
DIRIS";INSTITUCION;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;CODIGO;NOMBRE DE ESTABLECIMIENTO;CATEGORIA;PRESUPUESTO;ZAF (*);ZE (**);norte;este;direccion
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;ESTIQUE;GD-4;2927;PUESTO DE SALUD TALABAYA;I-2;SIN PRESUPUESTO;NO;NO;-1755182375;-6998742451;CALLE  CALVARIO  S/N
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;ESTIQUE PAMPA;GD-4;2928;PUESTO DE SALUD ESTIQUE PAMPA;I-2;SIN PRESUPUESTO;NO;NO;-1754040684;-7003000043;CALLE TACNA S/N
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;SUSAPAYA;GD-4;2930;PUESTO DE SALUD SUSAPAYA;I-2;SIN PRESUPUESTO;NO;NO;-1735482411;-7013251898;CALLE TACNA S/N
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;SUSAPAYA;GD-5;2931;PUESTO DE SALUD YABROCO;I-1;SIN PRESUPUESTO;NO;NO;-1734672708;-7011836109;CALLE TACNA S/N    CPM YABROCO
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TARATA;GD-5;2932;CENTRO DE SALUD TARATA;I-3;SIN PRESUPUESTO;NO;NO;-1747975146;-7003532531;AV. 28 DE JULIO  Nº 132
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TARATA;GD-5;2869;PUESTO DE SALUD CHILUYO;I-1;SIN PRESUPUESTO;SI;NO;-1735817138;-6965130595;ANEXO CHILUYO S/N
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TARATA;GD-5;2870;PUESTO DE SALUD CONCHACHIRI;I-2;SIN PRESUPUESTO;SI;NO;-1728442445;-6971552569;CPM CONCHACHIRI
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TARATA;GD-5;2868;PUESTO DE SALUD CORACORANI;I-1;SIN PRESUPUESTO;SI;NO;-1738220498;-6974263173;ANEXO CORACORANI
ENFERMERIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TICACO;GD-4;2934;PUESTO DE SALUD TICACO;I-2;SIN PRESUPUESTO;NO;NO;-1744696022;-7004676384;CALLE A.B LEGUIA S/N
ENFERMERIA;SEDE CENTRAL;1;TACNA;SANIDAD DE LA FUERZA AEREA DEL PERU;TACNA;TACNA;TACNA;GD-2;26594;SANIDAD DEL DESTACAMENTO AÉREO DE TACNA;I-2;SIN PRESUPUESTO;NO;NO;-1801681575;-7024776715;BILLINGHURST
ENFERMERIA;SEDE CENTRAL;2;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;JORGE BASADRE;LOCUMBA;GD-3;19472;CENTRO DE SALUD MILITAR FUERTE ARICA;I-2;SIN PRESUPUESTO;NO;NO;-1770411534;-7084482689;AV. LOS CLAVELES CDRA.3 S/N VILLA EL EDEN KM 1216 AV. PANAMERICANA SUR
ENFERMERIA;SEDE CENTRAL;2;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN L.;GD-3;11483;ENFERMERIA DEL CUARTEL TARAPACA TACNA;I-2;SIN PRESUPUESTO;NO;NO;-1802464307;-7023564743;AVENIDA COLLPA S/N  LAS VILCAS
ENFERMERIA;SEDE CENTRAL;2;TACNA;SANIDAD DEL EJERCITO DEL PERU;TACNA;TACNA;TACNA;GD-2;11195;CENTRO DE SALUD MILITAR DE LA 3RA. BRIGADA DE CABALLERIA TACNA;I-3;SIN PRESUPUESTO;NO;NO;-1800919833;-7025849771;AV. GREGORIO ALBARRACIN S/N
ENFERMERIA;SEDE CENTRAL;1;TUMBES;GOBIERNO REGIONAL;TUMBES;TUMBES;SAN JACINTO;GD-1;1870;SAN JACINTO;I-3;SIN PRESUPUESTO;SI;NO;-364215002;-8044800709;CALLE HORACIO PATIÑO N° 328
ENFERMERIA;SEDE CENTRAL;1;TUMBES;GOBIERNO REGIONAL;TUMBES;TUMBES;TUMBES;GD-1;1883;PUERTO PIZARRO;I-2;SIN PRESUPUESTO;NO;NO;-3503105;-8039182833;AV. JOSE OLAYA S/N PTO. PIZARRO
ENFERMERIA;SEDE CENTRAL;2;TUMBES;SANIDAD DE LA MARINA DE GUERRA DEL PERU;TUMBES;TUMBES;TUMBES;GD-1;8017;ENFERMERIA VILLA NAVAL -TUMBES;I-2;SIN PRESUPUESTO;SI;NO;-35599234;-804546507;AV. LOS TUMPIS S/N VILLA NAVAL -TUMBES
ENFERMERIA;SEDE CENTRAL;2;TUMBES;SANIDAD DE LA POLICIA NACIONAL DEL PERU;TUMBES;TUMBES;TUMBES;GD-1;12088;"POLICLINICO POLICIAL ""LA CRUZ"" TUMBES";I-3;SIN PRESUPUESTO;NO;NO;-356225308;-8045455164;AVENIDA TUMBES NORTE 706
ENFERMERIA;SEDE CENTRAL;3;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;CORRALES;GD-3;11997;ENFERMERIA FUERTE 5 DE JULIO;I-1;SIN PRESUPUESTO;NO;NO;-36034673;-804817466;PROLONGACIÒN ATAHUALPA S/N
ENFERMERIA;SEDE CENTRAL;3;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;TUMBES;GD-2;11996;CENTRO DE SALUD MILITAR VIRGEN DE FÁTIMA DE LA 9ª BRIGADA BLINDADA;I-3;SIN PRESUPUESTO;NO;NO;-356954711;-8044642904;HILARIO CARRASCO SIN NUMERO - TABLAZO
ENFERMERIA;SEDE CENTRAL;2;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;TUMBES;GD-2;27351;ENFERMERÍA FUERTE CHAMOCHUMBI;I-1;SIN PRESUPUESTO;NO;NO;-356588312;-8045784807;TUMBES
ENFERMERIA;SEDE CENTRAL;3;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;TUMBES;TUMBES;GD-2;20245;"POLICLINICO MILITAR ""GRAL BRIG JORGE GUIMAC BONIFAZ""";I-4;SIN PRESUPUESTO;NO;NO;-35695573;-804606256;AV. TACNA Nº 101
ENFERMERIA;SEDE CENTRAL;1;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;ZARUMILLA;PAPAYAL;GD-2;24749;"ENFERMERÍA DEL FUERTE ""PAPAYAL""";I-1;SIN PRESUPUESTO;NO;NO;-357032489;-8023255683;principal de papayal
ENFERMERIA;SEDE CENTRAL;2;TUMBES;SANIDAD DEL EJERCITO DEL PERU;TUMBES;ZARUMILLA;ZARUMILLA;GD-2;26245;"ENFERMERÍA DEL FUERTE ""ZARUMILLA""";I-1;SIN PRESUPUESTO;NO;NO;-350397237;-8028679824;PANAMERICANA NORTE
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;ATALAYA;RAIMONDI;GD-3;5502;ATALAYA;I-4;SIN PRESUPUESTO;NO;NO;-1072517233;-737573805;JR: HILDEBRANDO FUENTES 360  - ATALAYA
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-1;5556;9 DE OCTUBRE;I-4;SIN PRESUPUESTO;NO;NO;-839181964;-745428795;28 DE JULIO
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;5552;BELLAVISTA;I-3;SIN PRESUPUESTO;NO;NO;-839250131;-7453685151;REVOLUCION
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-1;5569;CLAS TUPAC AMARU;I-3;SIN PRESUPUESTO;NO;NO;-837799548;-7455485637;AA.HH. TUPAC AMARU MZ. I - LOTE 12
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-1;5568;DOS DE MAYO;I-2;SIN PRESUPUESTO;NO;NO;-836845371;-7453973251;JIRON ARENAL Nº 900 BARRIO EL ARENAL
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;5561;LA FLORIDA;I-2;SIN PRESUPUESTO;NO;NO;-841410641;-7458724611;CASERIO LA FLORIDA
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-1;5565;NUEVO PARAISO;I-3;SIN PRESUPUESTO;NO;NO;-837309373;-7455099565;JIRON GRAU Nº 220 AA.HH. NUEVO PARAISO
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;GD-1;5442;TUPAC AMARU;I-1;SIN PRESUPUESTO;NO;NO;-847570076;-7460906613;CARRETERA FEDERICO BASADRE KM.15 INTERIOR 12  CASERIO TUPAC AMARU
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;MANANTAY;GD-1;29247;"CENTRO DE SALUD MENTAL COMUNITARIO ""NUEVO AMANECER""";I-3;SIN PRESUPUESTO;NO;NO;-83833115;-745324882;SAN FERNANDO
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;MANANTAY;GD-1;27062;CENTRO DE SALUD MENTAL COMUNITARIO PRÓCERES DE LA INDEPENDENCIA;I-3;SIN PRESUPUESTO;NO;NO;-84090788;-745631576;SANTIAGO SABOYA CON CALLE LOS EUCALIPTOS
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;MANANTAY;GD-1;5563;FRATERNIDAD;I-3;SIN PRESUPUESTO;NO;NO;-840156869;-7456689338;AA.HH.FRATERNIDAD S/N
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;MANANTAY;GD-1;5553;MANANTAY;I-2;SIN PRESUPUESTO;NO;NO;-841459288;-745433615;JR: SAN MARTIN  MZ 06 LOTE. 02 AA. HH. MANANTAY
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-1;5539;CENTRO AMERICA;I-3;SIN PRESUPUESTO;NO;NO;-836909693;-7458666831;MZ C LT 23 AA.HH. TEODORO BINDER
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-2;5537;CLAS   BELLAVISTA DE YARINACOCHA;I-2;SIN PRESUPUESTO;NO;NO;-835318329;-7457421724;JIRON 2 DE MAYO S/N AA.HH. NUEVO EDEN
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-2;5535;CLAS SAN PABLO DE TUSHMO.;I-2;SIN PRESUPUESTO;NO;NO;-835127449;-7459495898;JR. LIMA MZ 23 LOTE 10 CENTRO POBLADO SAN PABLO DE THUSMO
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-2;5534;SAN JOSE DE YARINACOCHA;I-3;SIN PRESUPUESTO;NO;NO;-833608351;-7459577743;JIRON EDUARDO DEL AGUILA MZ 2 LOTE 7 CENTRO POBLADO SAN JOSE DE YARINACOCHA
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-1;13264;SANIDAD AEREA;I-1;SIN PRESUPUESTO;NO;NO;-838455643;-7457370832;CARRETERA FEDERICO BASADRE KM.5.500 - AEROPUERTO
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-3;5547;SANTA TERESITA;I-1;SIN PRESUPUESTO;NO;NO;-835451549;-7467064283;CC.NN. SANTA TERESITA
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-1;5559;SHIRAMBARI.;I-2;SIN PRESUPUESTO;NO;NO;-838928566;-7458050926;AV. LA MARINA S/N CARRETERA FEDERICO BASADRE KM.6
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;PADRE ABAD;PADRE ABAD;GD-2;5395;AGUAYTIA;I-4;SIN PRESUPUESTO;NO;NO;-905235673;-7551247932;JR: LAMAS Nº 280 VILLA AGUAYTIA
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;GOBIERNO REGIONAL;UCAYALI;PADRE ABAD;PADRE ABAD;GD-2;6802;SHAMBILLO;I-2;SIN PRESUPUESTO;NO;NO;-901217635;-7561571314;CASERIO SHAMBILLO S/N
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;SANIDAD DE LA FUERZA AEREA DEL PERU;UCAYALI;CORONEL PORTILLO;YARINACOCHA;GD-2;12044;SANIDAD DEL ALA AEREA N° 4;I-2;SIN PRESUPUESTO;NO;NO;-835124405;-7458281143;SAN ALEJANDRO
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;SANIDAD DE LA MARINA DE GUERRA DEL PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;14038;SANIDAD DE LA ESTACION NAVAL DE PUCALLPA;I-2;SIN PRESUPUESTO;NO;NO;-837500629;-7452602924;JIRON CAHUIDE S/N
ENFERMERIA;SEDE CENTRAL;2;UCAYALI;SANIDAD DE LA POLICIA NACIONAL DEL PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;10148;POLICLINICO POLICIAL PUCALLPA;I-3;SIN PRESUPUESTO;NO;NO;-83646395;-745665971;JIRON SUCRE CUARTA CUADRA S/N  MZ B LOTE 18 Y 19- PUCALLPA
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;SANIDAD DEL EJERCITO DEL PERU;UCAYALI;CORONEL PORTILLO;CALLERIA;GD-2;20896;CENTRO DE SALUD MILITAR PUCALLPA;I-2;SIN PRESUPUESTO;NO;NO;-83928622;-745826166;AVENIDA FEDERICO BASADRE KM 11
ENFERMERIA;SEDE CENTRAL;1;UCAYALI;SANIDAD DEL EJERCITO DEL PERU;UCAYALI;CORONEL PORTILLO;MASISEA;GD-3;21491;PUESTO DE SALUD UMAR 3 CANTAGALLO;I-2;SIN PRESUPUESTO;NO;NO;0;0;FRONTERA CON BRASIL MANZANA S/N LOTE S/N
INGENIERIA SANITARIA;SEDE CENTRAL;2;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARAZ;HUARAZ;GD-2;1543;"HOSPITAL ""VICTOR RAMOS GUARDIA"" - HUARAZ";II-2;SIN PRESUPUESTO;NO;NO;-9534568;-77529311;AV. LUZURIAGA S/N CUADRA 12
INGENIERIA SANITARIA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;RECUAY;RECUAY;GD-4;1472;HOSPITAL DE APOYO RECUAY;II-1;SIN PRESUPUESTO;NO;NO;-972803333;-77453195;JR. BOLIVAR Nº 200 RECUAY
INGENIERIA SANITARIA;SEDE CENTRAL;1;AREQUIPA;SANIDAD DEL EJERCITO DEL PERU;AREQUIPA;AREQUIPA;TIABAYA;GD-2;26610;"CENTRO DE SALUD MILITAR DEL AGRUPAMIENTO DE COMUNICACIONES ""JOSÉ OLAYA""";I-2;SIN PRESUPUESTO;NO;NO;-1645362684;-7159063625;PANAMERICANA ANTIGUA KM 8
INGENIERIA SANITARIA;SEDE CENTRAL;1;AYACUCHO;GOBIERNO REGIONAL;AYACUCHO;LA MAR;SAN MIGUEL;GD-5;3792;HOSPITAL DE APOYO  SAN MIGUEL;II-E;SIN PRESUPUESTO;NO;NO;-1301310667;-7397698;AV. RAMON CASTILLA S/N
INGENIERIA SANITARIA;SEDE CENTRAL;1;CUSCO;PRIVADO;CUSCO;URUBAMBA;URUBAMBA;GD-4;30722;VIRGEN DE VIDAWASI;I-3;SIN PRESUPUESTO;NO;NO;-1327779673;-721848881;PREDIO RURAL  PROGRESO BLOQUES A Y B QUINTO PARADERO CENTRO POBLADO DE YANAHUARA  CARRETERA URUBAMBA -OLLANTAYTAMBO
INGENIERIA SANITARIA;SEDE CENTRAL;1;HUANCAVELICA;GOBIERNO REGIONAL;HUANCAVELICA;TAYACAJA;PAMPAS;GD-4;4074;HOSPITAL DE PAMPAS;II-1;SIN PRESUPUESTO;NO;NO;-1240228755;-7486646706;JR. BOLIVAR S/N
INGENIERIA SANITARIA;SEDE CENTRAL;3;LIMA ESTE;MINSA;LIMA;LIMA;ATE;GD-2;5883;HOSPITAL DE HUAYCAN;II-1;SIN PRESUPUESTO;NO;NO;-120158889;-768201183;JOSÉ C.MARIÁTEGUI S/N ZONA B - A.H.HUAYCÁN
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;ANCON;GD-2;5814;CENTRO DE SALUD MATERNO INFANTIL ANCON;I-4;SIN PRESUPUESTO;NO;NO;-1177452348;-7717275823;JR. LOA 595 ANCON
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;CARABAYLLO;GD-2;5735;CENTRO MATERNO INFANTIL EL PROGRESO;I-4;SIN PRESUPUESTO;NO;NO;-1187520403;-7701699612;AV. TUPAC AMARU Nº 2950 (KM 22)
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;COMAS;GD-2;5772;CENTRO MATERNO INFANTIL SANTA LUZMILA II;I-4;SIN PRESUPUESTO;NO;NO;-1194712492;-7705898579;AV. 22 DE AGOSTO N° 1001- URB SANTA LUZMILA II ETAPA
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;INDEPENDENCIA;GD-2;5791;CENTRO MATERNO INFANTIL TAHUANTINSUYO BAJO;I-4;SIN PRESUPUESTO;NO;NO;-119784658;-770529828;AV. CHINCHAYSUYO CUADRA 4 - URB. TAHUANTINSUYO
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;PUENTE PIEDRA;GD-2;5817;CENTRO MATERNO INFANTIL SANTA ROSA;I-4;SIN PRESUPUESTO;NO;NO;-1187466466;-7708173075;AA.HH. SANTA ROSA, MZ. 50, LOTE PM - AV. SANTA ROSA
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;RIMAC;GD-1;5644;CENTRO MATERNO INFANTIL RÍMAC;I-4;SIN PRESUPUESTO;NO;NO;-120343399;-770336606;PASAJE SAN GERMAN Nº 270 URB. VILLACAMPA – RIMAC
INGENIERIA SANITARIA;SEDE CENTRAL;1;LIMA NORTE;MINSA;LIMA;LIMA;SAN MARTIN DE PORRES;GD-1;5742;MEXICO;I-4;SIN PRESUPUESTO;NO;NO;-119814397;-770969718;AV  DIEZ CANSECO Nº 3613 - URB CONDEVILLA
INGENIERIA SANITARIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;HUANCANE;HUANCANE;GD-5;3068;HOSPITAL LUCIO ALDAZABAL PAUCA;II-1;SIN PRESUPUESTO;NO;NO;-1519916816;-6976534525;AV SANTA CRUZ S/N
INGENIERIA SANITARIA;SEDE CENTRAL;2;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;LAMPA;GD-5;3128;ANTONIO BARRIONUEVO (LAMPA);II-1;SIN PRESUPUESTO;NO;NO;-1536209971;-7036606761;JR. ANTONIO BARRIONUEVO Nº 323
INGENIERIA SANITARIA;SEDE CENTRAL;4;PUNO;GOBIERNO REGIONAL;PUNO;SAN ROMAN;JULIACA;GD-3;3299;CARLOS MONJE MEDRANO;II-2;SIN PRESUPUESTO;NO;NO;-154826008;-7011945789;SALIDA A HUANACANE KILOMETRO 2
INGENIERIA SANITARIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;GD-2;6733;HOSPITAL II-1 MOYOBAMBA - DR. SEGUNDO RODOLFO PÉREZ NIETO;II-1;SIN PRESUPUESTO;NO;NO;-605572833;-76972225;Grau S/N
INGENIERIA SANITARIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;GD-2;6359;BANDA SHILCAYO;II-E;SIN PRESUPUESTO;NO;NO;-649390789;-763488037;JR: PAJATEN N° 319
MEDICINA;SEDE CENTRAL;1;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;BAGUA;BAGUA;GD-3;35199;SANIDAD PNP BAGUA;I-3;SIN PRESUPUESTO;NO;NO;-564254718;-7852456466;MIRAFLORES
MEDICINA;SEDE CENTRAL;4;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;GD-2;35992;POLICLINICO POLICIAL CHACHAPOYAS;I-3;SIN PRESUPUESTO;NO;NO;0;0;LA MERCED
MEDICINA;SEDE CENTRAL;2;AMAZONAS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;18106;POLICLINICO POLICIAL BAGUA GRANDE;I-3;SIN PRESUPUESTO;NO;NO;-575691735;-784404681;JOSE SANTOS CHOCANO 155
MEDICINA;SEDE CENTRAL;3;AMAZONAS;SANIDAD DEL EJERCITO DEL PERU;AMAZONAS;UTCUBAMBA;EL MILAGRO;GD-3;19289;"CENTRO DE SALUD MILITAR ""EL MILAGRO"" 6° BRIG SVA";I-3;SIN PRESUPUESTO;NO;NO;-563578103;-7855931096;AVENIDA DEL EJERCITO S/N - FUERTE VENCEDORES DEL CENEPA
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;CARHUAZ;ACOPAMPA;GD-3;1521;CENTRO DE SALUD ACOPAMPA;I-3;SIN PRESUPUESTO;NO;NO;-929070333;-7762816;AV. BELLAVISTA S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;CARHUAZ;ANTA;GD-4;1528;CENTRO DE SALUD ANTA;I-3;SIN PRESUPUESTO;NO;NO;-935820167;-7759849;AV. MANCO CAPAC Nº 130 ANTA
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;CARHUAZ;YUNGAR;GD-3;1529;CENTRO DE SALUD YUNGAR;I-3;SIN PRESUPUESTO;NO;NO;-937949333;-7759065;AV. FLOR DE YUNGAR 484
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;CASMA;BUENA VISTA ALTA;GD-3;1723;CENTRO DE SALUD BUENAVISTA;I-3;SIN PRESUPUESTO;NO;NO;-943233254;-7820686282;CALLE BOLOGNESI S/N CASCA URBANO
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;CASMA;CASMA;GD-2;31617;PUESTO DE SALUD VILLA HERMOSA;I-2;SIN PRESUPUESTO;NO;NO;-9426025;-78294679;22 DE OCTUBRE
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARAZ;HUARAZ;GD-3;1562;CENTRO DE SALUD HUARUPAMPA;I-3;SIN PRESUPUESTO;NO;NO;-9525825;-7753026167;AV. RAIMONDI 5TA DRA S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARAZ;INDEPENDENCIA;GD-3;1557;CENTRO DE SALUD NICRUPAMPA;I-3;SIN PRESUPUESTO;SI;NO;-952074004;-7752403203;LAS FLORES S/NNICRUPAMPA
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARAZ;INDEPENDENCIA;GD-2;1568;CENTRO DE SALUD PALMIRA;I-4;SIN PRESUPUESTO;NO;NO;-950711636;-7753422246;PARAJE CASCAPAMPA S/N, CARRETERA HUARAZ-CARAZ
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARAZ;JANGAS;GD-3;1582;CENTRO DE SALUD JANGAS;I-3;SIN PRESUPUESTO;NO;NO;-940062833;-7757684667;JR. SAN JOSE S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARI;CHAVIN DE HUANTAR;GD-4;1824;CENTRO DE SALUD CHAVIN;I-3;SIN PRESUPUESTO;NO;NO;-958596713;-7717770317;AV. JULIO C.TELLO S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARI;SAN MARCOS;GD-4;1819;CENTRO DE SALUD SAN MARCOS;I-3;SIN PRESUPUESTO;NO;NO;-95279353;-7715827296;AV. SAN ISIDRO S/N SAN MARCOS
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARMEY;HUARMEY;GD-2;1744;CENTRO DE SALUD LA VICTORIA;I-3;SIN PRESUPUESTO;NO;NO;-100554619;-7815981442;JR. ANCASH S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;HUARMEY;HUARMEY;GD-3;1742;PUESTO DE SALUD PUERTO HUARMEY;I-2;SIN PRESUPUESTO;NO;NO;-1009821629;-7816181262;LOCALIDAD PUERTO HUARMEY
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;SANTA;CHIMBOTE;GD-2;1656;PUESTO DE SALUD CAMBIO PUENTE;I-2;SIN PRESUPUESTO;NO;NO;0;0;CALLE CENTRAL S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;SANTA;CHIMBOTE;GD-3;1665;PUESTO DE SALUD CASCAJAL;I-2;SIN PRESUPUESTO;NO;NO;-890842214;-7852751106;AV.CASCAJAL S/N
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;SANTA;CHIMBOTE;GD-3;1660;PUESTO DE SALUD LA UNIÓN;I-2;SIN PRESUPUESTO;NO;NO;-905013822;-785744781;JR. MANCO CAPAC S/N MZA 1 LTE. 10A
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;SANTA;CHIMBOTE;GD-3;1669;PUESTO DE SALUD MAGDALENA NUEVA;I-2;SIN PRESUPUESTO;NO;NO;-907171004;-7858178337;AVENIDA ATAHUALPA CUADRA 3 S/N.
MEDICINA;SEDE CENTRAL;1;ANCASH;GOBIERNO REGIONAL;ANCASH;SANTA;CHIMBOTE;GD-3;1653;PUESTO DE SALUD SAN JUAN;I-2;SIN PRESUPUESTO;NO;NO;-909278314;-7856165175;JOSE CARLOS MARIATEGUI S/N
